trajectory_ID,longitude,latitude,altitude,timestamp
20160413_BCS833_LEBL_LEMD,2.069515,41.280331,900.0,1460528416
20160413_IBE06GZ_LEBL_LEMD,2.06506157014212,41.2784222186164,880.0,1460523884
20160413_IBE0721_LEBL_LEMD,2.06663896929217,41.2768632095402,1100.0,1460526293
20160413_IBE08GV_LEBL_LEMD,2.06589958014194,41.2789128054351,860.0,1460528092
20160413_IBE08HN_LEBL_LEMD,2.069761,41.280746,0.0,1460530901
20160413_IBE09RL_LEBL_LEMD,2.0678457767325,41.276147602627,960.0,1460533310
20160413_IBE1131_LEBL_LEMD,2.0669377661573702,41.2772818098879,960.0,1460540659
20160413_IBE13YN_LEBL_LEMD,2.06954396763592,41.279514508869,900.0,1460546178
20160413_IBE1501_LEBL_LEMD,2.06935518324292,41.280189807764295,640.0,1460553062
20160413_IBE17CC_LEBL_LEMD,2.06762171139053,41.283775219312794,860.0,1460562325
20160413_IBE18VM_LEBL_LEMD,2.06375198333865,41.2752412012474,0.0,1460566299
20160413_IBE20DC_LEBL_LEMD,2.067986,41.279537,900.0,1460571046
20160413_IBE2101_LEBL_LEMD,2.06740995512564,41.27940804408379,860.0,1460574690
20160413_IBE2727_LEBL_LEMD,2.06581336542047,41.276215807309,960.0,1460536264
20160413_VLG10AC_LEBL_LEMD,2.06932197897902,41.2804956200979,680.0,1460524363
20160413_VLG10CE_LEBL_LEMD,2.066655,41.278809,900.0,1460526736
20160413_VLG10FG_LEBL_LEMD,2.08203034393205,41.2854530651909,0.0,1460527520
20160413_VLG10KL_LEBL_LEMD,2.06440775729925,41.2777422157858,920.0,1460530054
20160413_VLG10MQ_LEBL_LEMD,2.07069232303741,41.278251335199,933.333333333334,1460567241
20160413_VLG10TY_LEBL_LEMD,2.06534098123871,41.275293501823,1200.0,1460573413
20160414_AEA2057_LEBL_LEMD,2.07092848025206,41.2809220084009,225.0,1460629282
20160414_AEA2159_LEBL_LEMD,2.071176,41.280827,800.0,1460658901
20160414_AEA2716_LEBL_LEMD,2.06388174908739,41.277806834485396,940.0,1460658150
20160414_AEA939_LEBL_LEMD,2.10476595484863,41.3061140552403,725.0,1460596139
20160414_ANE6392_LEBL_LEMD,2.07837617403118,41.283587822009004,620.0,1460643928
20160414_IBE06GZ_LEBL_LEMD,2.06735016190589,41.2797508495699,540.0,1460610355
20160414_IBE0721_LEBL_LEMD,2.06644056182756,41.2791680305279,720.0,1460613164
20160414_IBE08GV_LEBL_LEMD,2.06621436852902,41.2789694220307,680.0,1460614768
20160414_IBE09RL_LEBL_LEMD,2.064378,41.278732,700.0,1460619986
20160414_IBE1045_LEBL_LEMD,2.06600253397937,41.2776524367496,860.0,1460625365
20160414_IBE1131_LEBL_LEMD,2.06693575941745,41.2791474258347,920.0,1460626854
20160414_IBE13YN_LEBL_LEMD,2.0671947688237,41.276677409855296,980.0,1460634688
20160414_IBE1501_LEBL_LEMD,2.06910918533981,41.2796312035015,840.0,1460641382
20160414_IBE16LH_LEBL_LEMD,2.071866,41.281574,600.0,1460644051
20160414_IBE17CC_LEBL_LEMD,2.0655875570248603,41.276260412955295,980.0,1460649220
20160414_IBE18VM_LEBL_LEMD,2.06874357565061,41.2776630046666,1080.0,1460652974
20160414_IBE1925_LEBL_LEMD,2.07104697285217,41.2807136147142,780.0,1460655848
20160414_IBE20DC_LEBL_LEMD,2.07406898594377,41.2815903373333,666.666666666667,1460657721
20160414_IBE2101_LEBL_LEMD,2.06878463713713,41.2788570074712,966.666666666666,1460661214
20160414_IBE2727_LEBL_LEMD,2.06342196499168,41.277682413391204,880.0,1460621688
20160414_VLG10AC_LEBL_LEMD,2.0657266468703,41.27877767333821,833.333333333334,1460611331
20160414_VLG10CE_LEBL_LEMD,2.0666379664209,41.2796070260204,800.0,1460613557
20160414_VLG10FH_LEBL_LEMD,2.068757,41.275532,1200.0,1460647066
20160414_VLG10HJ_LEBL_LEMD,2.0673219544324897,41.279484251677296,840.0,1460617855
20160414_VLG10KL_LEBL_LEMD,2.0622787464583303,41.2757890206985,980.0,1460620214
20160414_VLG10KM_LEBL_LEMD,2.07223937485742,41.2798054067255,920.0,1460663153
20160414_VLG10MN_LEBL_LEMD,2.06441317901636,41.277838004237104,940.0,1460636162
20160414_VLG10VW_LEBL_LEMD,2.08167795869872,41.284907857076,240.0,1460654745
20160415_AEA2057_LEBL_LEMD,2.06299396548354,41.2778254291268,960.0,1460716269
20160415_AEA2159_LEBL_LEMD,2.06607737007653,41.278955819200796,860.0,1460745563
20160415_IBE08GV_LEBL_LEMD,2.06866576035554,41.2802470430732,940.0,1460700780
20160415_IBE08HN_LEBL_LEMD,2.07285395711256,41.2819800424301,380.0,1460703344
20160415_IBE09RL_LEBL_LEMD,2.07198317760333,41.28125923106771,440.0,1460706713
20160415_IBE1131_LEBL_LEMD,2.07341338115327,41.2823300130573,480.0,1460713632
20160415_IBE13YN_LEBL_LEMD,2.070336,41.280746,300.0,1460718961
20160415_IBE1501_LEBL_LEMD,2.06312656695297,41.2741708084125,1060.0,1460727099
20160415_IBE16LH_LEBL_LEMD,2.07099897535909,41.280110406459706,920.0,1460729373
20160415_IBE17CC_LEBL_LEMD,2.06689738693012,41.2771592021031,940.0,1460736627
20160415_IBE18VM_LEBL_LEMD,2.070977,41.280827,700.0,1460738571
20160415_IBE1925_LEBL_LEMD,2.0675482849565,41.27905903258729,800.0,1460742049
20160415_IBE2101_LEBL_LEMD,2.0649997660671,41.2776898113883,880.0,1460747593
20160415_IBE2727_LEBL_LEMD,2.0712711889833604,41.281201411489796,460.0,1460708792
20160415_VLG10CE_LEBL_LEMD,2.06326936140556,41.27439901241,1080.0,1460699320
20160415_VLG10FH_LEBL_LEMD,2.06708195371539,41.279051028068,925.0,1460734414
20160415_VLG10HJ_LEBL_LEMD,2.06820773145284,41.2768301128438,360.0,1460703813
20160415_VLG10KL_LEBL_LEMD,2.07023198964794,41.2796362011342,740.0,1460706207
20160415_VLG10MN_LEBL_LEMD,2.067787,41.279655,800.0,1460722781
20160415_VLG10PA_LEBL_LEMD,2.06270475741314,41.27606381117621,1040.0,1460731440
20160415_VLG10VW_LEBL_LEMD,2.06963277090256,41.2806872237647,680.0,1460740758
20160415_VLG10XY_LEBL_LEMD,2.06484358542321,41.2767288023234,960.0,1460749582
20160416_AEA2057_LEBL_LEMD,2.0628580000000003,41.275753,1000.0,1460802140
20160416_AEA2159_LEBL_LEMD,2.06310515941243,41.2771848140715,1340.0,1460832159
20160416_IBE08GV_LEBL_LEMD,2.07140946579625,41.281084028444,650.0,1460787433
20160416_IBE10ZK_LEBL_LEMD,2.0682043167502098,41.279777670604894,650.0,1460795051
20160416_IBE13YN_LEBL_LEMD,2.0670003582212098,41.279542426483395,820.0,1460806164
20160416_IBE18VM_LEBL_LEMD,2.06966895667074,41.2801570331482,600.0,1460827933
20160416_IBE2101_LEBL_LEMD,2.06890438413734,41.280200607969604,740.0,1460833947
20160416_VLG10AH_LEBL_LEMD,2.065973,41.27927800000001,1000.0,1460824291
20160416_VLG10HJ_LEBL_LEMD,2.07011778567244,41.2798490051631,820.0,1460791257
20160416_VLG10PA_LEBL_LEMD,2.0708855571221,41.2811134538045,660.0,1460816105
20160417_AEA2159_LEBL_LEMD,2.06605897610689,41.27893601530671,720.0,1460918748
20160417_IBE08HN_LEBL_LEMD,2.08854558838595,41.288106008273395,100.0,1460876572
20160417_IBE10ZK_LEBL_LEMD,2.064857,41.277512,1000.0,1460881371
20160417_IBE1131_LEBL_LEMD,2.06785216668766,41.2786430183749,860.0,1460886585
20160417_IBE13YN_LEBL_LEMD,2.06179995203206,41.2772245333898,875.0,1460893544
20160417_IBE16LH_LEBL_LEMD,2.0692844727560704,41.278715008680294,900.0,1460902378
20160417_IBE18VM_LEBL_LEMD,2.06916048442668,41.280771508437,650.0,1460911681
20160417_IBE20DC_LEBL_LEMD,2.06501518747484,41.2758328007808,1040.0,1460917080
20160417_VLG10AH_LEBL_LEMD,2.06859076115586,41.278066412897,960.0,1460910679
20160417_VLG10MN_LEBL_LEMD,2.06671996495709,41.2778160078755,980.0,1460877138
20160417_VLG10MQ_LEBL_LEMD,2.08253698528233,41.2851662123868,40.0,1460907482
20160417_VLG10PA_LEBL_LEMD,2.071864,41.281342,500.0,1460902731
20160417_VLG10TY_LEBL_LEMD,2.10902098423605,41.2937984479222,1060.0,1460921345
20160417_VLG10XY_LEBL_LEMD,2.0651055830167,41.27401820195,1180.0,1460918229
20160418_AEA2057_LEBL_LEMD,2.06384477783286,41.2782570116425,760.0,1460974762
20160418_AEA2159_LEBL_LEMD,2.113026,41.292412,1300.0,1461004571
20160418_IBE06GZ_LEBL_LEMD,2.06401395285559,41.2777268192561,740.0,1460955779
20160418_IBE0721_LEBL_LEMD,2.06738996602292,41.2797565299719,750.0,1460958433
20160418_IBE08HN_LEBL_LEMD,2.06135214531059,41.2752348214157,960.0,1460962800
20160418_IBE09RL_LEBL_LEMD,2.0650171727334,41.2739936041464,1220.0,1460965454
20160418_IBE1045_LEBL_LEMD,2.06613038281216,41.2760912021083,980.0,1460970463
20160418_IBE1131_LEBL_LEMD,2.07720918208395,41.2835126141371,320.0,1460973002
20160418_IBE13YN_LEBL_LEMD,2.0630490000000004,41.278271,800.0,1460978141
20160418_IBE1501_LEBL_LEMD,2.11487038645021,41.295078247417,1020.0,1460984985
20160418_IBE16LH_LEBL_LEMD,2.1097885739108,41.2941956329978,880.0,1460988734
20160418_IBE17CC_LEBL_LEMD,2.11362558040594,41.2954102252925,680.0,1460994378
20160418_IBE1925_LEBL_LEMD,2.11454423905923,41.2954520145095,850.0,1461001277
20160418_IBE2101_LEBL_LEMD,2.113643,41.295425,1000.0,1461006856
20160418_VLG1027_LEBL_LEMD,2.11256178086353,41.2950030318818,1020.0,1461004799
20160418_VLG10AC_LEBL_LEMD,2.06825396977058,41.280091228537295,580.0,1460956713
20160418_VLG10AE_LEBL_LEMD,2.11299639362187,41.295813014661896,820.0,1460941392
20160418_VLG10CE_LEBL_LEMD,2.06719594989352,41.276810221400396,960.0,1460958860
20160418_VLG10FH_LEBL_LEMD,2.11157799001455,41.294708430455714,920.0,1460992143
20160418_VLG10KL_LEBL_LEMD,2.0673511816143,41.279879813457,740.0,1460966747
20160418_VLG10MN_LEBL_LEMD,2.09065,41.288128,0.0,1460983166
20160418_VLG10PA_LEBL_LEMD,2.11319556855062,41.2951946548859,1160.0,1460988335
20160419_AEA2057_LEBL_LEMD,2.10985119764655,41.294320613409,1060.0,1461060777
20160419_AEA2159_LEBL_LEMD,2.105801,41.292854,700.0,1461091176
20160419_IBE0721_LEBL_LEMD,2.065131,41.279015,600.0,1461044701
20160419_IBE08GV_LEBL_LEMD,2.065234,41.277744,700.0,1461046110
20160419_IBE08HN_LEBL_LEMD,2.06385134618529,41.27709621845521,720.0,1461049019
20160419_IBE09RL_LEBL_LEMD,2.06674957936184,41.2784028024344,880.0,1461051913
20160419_IBE1045_LEBL_LEMD,2.06879097905551,41.278873406890796,740.0,1461056457
20160419_IBE1131_LEBL_LEMD,2.115457,41.295586,1000.0,1461058866
20160419_IBE13YN_LEBL_LEMD,2.11973779040898,41.29631666145861,1160.0,1461064535
20160419_IBE1501_LEBL_LEMD,2.11456019816785,41.2950410541686,1220.0,1461071339
20160419_IBE16LH_LEBL_LEMD,2.11531540103874,41.29552403244861,980.0,1461075128
20160419_IBE17CC_LEBL_LEMD,2.11356978345066,41.295603216887706,840.0,1461080707
20160419_IBE18VM_LEBL_LEMD,2.109082,41.294209,600.0,1461084305
20160419_IBE1925_LEBL_LEMD,2.11356477909123,41.294970035219706,980.0,1461087399
20160419_IBE2101_LEBL_LEMD,2.1064495886751,41.293321411121,440.0,1461093232
20160419_IBE2727_LEBL_LEMD,2.064954,41.27898,600.0,1461054146
20160419_P4LIG_LEBL_LEMD,2.08309958137602,41.28539682089529,20.0,1461069730
20160419_VLG10AC_LEBL_LEMD,2.06283675313489,41.275207413157,860.0,1461044254
20160419_VLG10AH_LEBL_LEMD,2.1066567755006,41.2932350230143,620.0,1461083453
20160419_VLG10CE_LEBL_LEMD,2.0680713750064097,41.280550213207995,640.0,1461044952
20160419_VLG10FG_LEBL_LEMD,2.070023,41.280262,500.0,1461046556
20160419_VLG10FH_LEBL_LEMD,2.11198560137609,41.2941570557527,1040.0,1461079790
20160419_VLG10KL_LEBL_LEMD,2.06485746294095,41.2776375139574,800.0,1461051678
20160419_VLG10PA_LEBL_LEMD,2.11317281256163,41.2918706107961,1120.0,1461075262
20160419_VLG10TY_LEBL_LEMD,2.10835,41.29398,800.0,1461091361
20160419_VLG10XY_LEBL_LEMD,2.11419219718107,41.2948032597226,1060.0,1461086235
20160420_AEA2057_LEBL_LEMD,2.1039669738492,41.2921417849226,925.0,1461148134
20160420_AEA2159_LEBL_LEMD,2.10343358398234,41.2926082173902,920.0,1461177428
20160420_IBE06GZ_LEBL_LEMD,2.10398399302903,41.2922906755835,450.0,1461129136
20160420_IBE0721_LEBL_LEMD,2.10923117176264,41.294198446982,720.0,1461131790
20160420_IBE08GV_LEBL_LEMD,2.10608577243067,41.2931412322895,880.0,1461133809
20160420_IBE08HN_LEBL_LEMD,2.11482037209475,41.2942748356047,1220.0,1461135618
20160420_IBE09RL_LEBL_LEMD,2.10117739050372,41.29173760936,380.0,1461138912
20160420_IBE1131_LEBL_LEMD,2.10746217753046,41.293422234780394,980.0,1461146940
20160420_IBE13YN_LEBL_LEMD,2.11675000262539,41.29551503417761,1200.0,1461151563
20160420_IBE1501_LEBL_LEMD,2.10761749019946,41.2934325152669,975.0,1461158312
20160420_IBE16LH_LEBL_LEMD,2.102697,41.29156500000001,700.0,1461162131
20160420_IBE18VM_LEBL_LEMD,2.1072719769902,41.2930260283285,900.0,1461171123
20160420_IBE1925_LEBL_LEMD,2.11466501186931,41.2948032151631,1360.0,1461174042
20160420_IBE20DC_LEBL_LEMD,2.103675,41.292347,800.0,1461175790
20160420_IBE2101_LEBL_LEMD,2.1069749940481897,41.293258514912,400.0,1461179298
20160420_IBE2727_LEBL_LEMD,2.10978079962217,41.2936850133968,700.0,1461140267
20160420_P4LIG_LEBL_LEMD,2.0811323936000004,41.284613404651,0.0,1461144652
20160420_VLG10AC_LEBL_LEMD,2.110765,41.294754,900.0,1461130166
20160420_VLG10CC_LEBL_LEMD,2.10983758885311,41.2935052360282,960.0,1461171030
20160420_VLG10CE_LEBL_LEMD,2.10933577767378,41.293891829801,1020.0,1461132309
20160420_VLG10FG_LEBL_LEMD,2.1020823185233404,41.2921243511761,500.0,1461133687
20160420_VLG10FH_LEBL_LEMD,2.096011,41.28994,200.0,1461168321
20160420_VLG10MQ_LEBL_LEMD,2.10830497908171,41.2937715241004,850.0,1461173023
20160420_VLG10PA_LEBL_LEMD,2.10573549449168,41.2924693423476,833.333333333334,1461162321
20160420_VLG10TY_LEBL_LEMD,2.10737697153093,41.293230843534396,860.0,1461178010
20160421_AEA2057_LEBL_LEMD,2.10992676792148,41.2943908356484,880.0,1461234399
20160421_AEA2159_LEBL_LEMD,2.06938336662017,41.279670612829,1180.0,1461264513
20160421_AEA2716_LEBL_LEMD,2.06423398224945,41.2789614090466,740.0,1461267177
20160421_IBE06GZ_LEBL_LEMD,2.110111366463,41.2941308500885,840.0,1461215015
20160421_IBE0721_LEBL_LEMD,2.11305617175503,41.2955678423754,920.0,1461218039
20160421_IBE08GV_LEBL_LEMD,2.10768647274472,41.293823028146896,850.0,1461219193
20160421_IBE09RL_LEBL_LEMD,2.10825559166915,41.2937190373384,620.0,1461224740
20160421_IBE1045_LEBL_LEMD,2.10540918431525,41.2924528344369,640.0,1461229409
20160421_IBE1131_LEBL_LEMD,2.10733817532287,41.29331983167521,820.0,1461233068
20160421_IBE13YN_LEBL_LEMD,2.10658219660081,41.2932994150724,700.0,1461238912
20160421_IBE1501_LEBL_LEMD,2.106377,41.293018,500.0,1461244761
20160421_IBE16LH_LEBL_LEMD,2.12513042387479,41.294125062427895,1180.0,1461247815
20160421_IBE17CC_LEBL_LEMD,2.10720155968784,41.293391241609,680.0,1461254619
20160421_IBE18VM_LEBL_LEMD,2.07143297197922,41.279424508687796,500.0,1461258128
20160421_IBE1925_LEBL_LEMD,2.06780738654697,41.2800614088129,740.0,1461260482
20160421_IBE20DC_LEBL_LEMD,2.077092,41.283241,600.0,1461262356
20160421_IBE2101_LEBL_LEMD,2.06465935646679,41.278474636628395,980.0,1461266380
20160421_IBE2727_LEBL_LEMD,2.10736777313616,41.29317003051301,720.0,1461227999
20160421_VLG10AC_LEBL_LEMD,2.11304918424287,41.295194827950894,1020.0,1461216213
20160421_VLG10CC_LEBL_LEMD,2.0705743827063503,41.2800652049277,920.0,1461267067
20160421_VLG10CE_LEBL_LEMD,2.112137,41.294884,600.0,1461218441
20160421_VLG10FH_LEBL_LEMD,2.1041875713731297,41.292959844018796,420.0,1461251775
20160421_VLG10KM_LEBL_LEMD,2.06667938123371,41.278359804854105,920.0,1461263927
20160421_VLG10MN_LEBL_LEMD,2.112357,41.2948,800.0,1461242041
20160421_VLG10PA_LEBL_LEMD,2.10669195803996,41.2932112565746,460.0,1461248795
20160421_VLG10VW_LEBL_LEMD,2.0655313694472803,41.27711800569529,1020.0,1461260044
20160422_AEA2057_LEBL_LEMD,2.07392417683798,41.28207042200879,500.0,1461330003
20160422_AEA2159_LEBL_LEMD,2.06891778445231,41.280218607159796,860.0,1461350167
20160422_ANE6610_LEBL_LEMD,2.07656475766692,41.2816456241635,940.0,1461353335
20160422_IBE0721_LEBL_LEMD,2.0681407502293,41.2803440502105,560.0,1461304599
20160422_IBE08HN_LEBL_LEMD,2.06118036385192,41.275411010198,940.0,1461308553
20160422_IBE09RL_LEBL_LEMD,2.06239058900633,41.2737290011735,1240.0,1461311197
20160422_IBE1131_LEBL_LEMD,2.066216,41.279308,700.0,1461318345
20160422_IBE13YN_LEBL_LEMD,2.06599435475948,41.2791404407752,760.0,1461325009
20160422_IBE1501_LEBL_LEMD,2.06612136984484,41.2790016169992,780.0,1461330847
20160422_IBE17CC_LEBL_LEMD,2.06348195226349,41.278120238422396,960.0,1461339930
20160422_IBE18VM_LEBL_LEMD,2.07006958392606,41.2784530012442,880.0,1461343924
20160422_IBE1925_LEBL_LEMD,2.06759296272742,41.2786540102708,850.0,1461346818
20160422_IBE2101_LEBL_LEMD,2.06870338352019,41.279863208494795,820.0,1461352322
20160422_VLG10CE_LEBL_LEMD,2.06632993463438,41.2761400263751,1150.0,1461304854
20160422_VLG10FH_LEBL_LEMD,2.06350396897085,41.2773646087574,1080.0,1461339618
20160422_VLG10HJ_LEBL_LEMD,2.06218838635755,41.277739203032496,780.0,1461308672
20160422_VLG10KL_LEBL_LEMD,2.060794,41.274361,1100.0,1461311076
20160422_VLG10MN_LEBL_LEMD,2.06331336333426,41.2758174131838,1160.0,1461327920
20160422_VLG10MQ_LEBL_LEMD,2.0839527494008503,41.2860976467013,160.0,1461354584
20160422_VLG10PA_LEBL_LEMD,2.0687387682087297,41.27904801103379,980.0,1461336798
20160422_VLG10VW_LEBL_LEMD,2.074789,41.282482,500.0,1461346011
20160422_VLG10XY_LEBL_LEMD,2.0732509729573403,41.2818272383195,520.0,1461348495
20160423_AEA2057_LEBL_LEMD,2.06479676592164,41.27921823754721,720.0,1461406929
20160423_AEA2159_LEBL_LEMD,2.10473917603588,41.2927430220205,420.0,1461436953
20160423_ANE002_LEBL_LEMD,2.0738535830216698,41.282109414407294,380.0,1461410822
20160423_IBE08GV_LEBL_LEMD,2.06500475572818,41.276363618133104,860.0,1461392660
20160423_IBE10ZK_LEBL_LEMD,2.06544295658261,41.277569015752505,900.0,1461399608
20160423_IBE1131_LEBL_LEMD,2.0694211835842697,41.2800860067777,140.0,1461404747
20160423_IBE13YN_LEBL_LEMD,2.065497,41.277279,1000.0,1461410021
20160423_IBE18VM_LEBL_LEMD,2.1117335754933,41.294072049011,860.0,1461430460
20160423_VLG10AH_LEBL_LEMD,2.10706179314025,41.2930594109883,600.0,1461428687
20160423_VLG10FG_LEBL_LEMD,2.0616363519299097,41.2755822263877,1060.0,1461393085
20160423_VLG10HJ_LEBL_LEMD,2.06666254644517,41.2785748316529,720.0,1461401194
20160423_VLG10PA_LEBL_LEMD,2.06516530475358,41.2785456762378,900.0,1461420812
20160424_AEA2057_LEBL_LEMD,2.0665435745625,41.2794318459365,840.0,1461494075
20160424_IBE08HN_LEBL_LEMD,2.0653325796635,41.277935804385706,940.0,1461481237
20160424_IBE10ZK_LEBL_LEMD,2.064017,41.277466,800.0,1461485966
20160424_IBE1131_LEBL_LEMD,2.06472916369535,41.2783108326916,880.0,1461491580
20160424_IBE13YN_LEBL_LEMD,2.0659423629467697,41.2786966192055,780.0,1461496579
20160424_IBE18VM_LEBL_LEMD,2.06609198181866,41.2793108096055,740.0,1461516807
20160424_IBE20DC_LEBL_LEMD,2.06436,41.2794,600.0,1461522035
20160424_VLG10AH_LEBL_LEMD,2.06939396637028,41.280703041125705,560.0,1461522369
20160424_VLG10MN_LEBL_LEMD,2.07458515477151,41.2824378338153,360.0,1461476228
20160424_VLG10MQ_LEBL_LEMD,2.06700723272706,41.278607253126005,850.0,1461511447
20160424_VLG10PA_LEBL_LEMD,2.064053,41.276131,1100.0,1461507571
20160424_VLG10XY_LEBL_LEMD,2.06751495943286,41.2784982113718,540.0,1461521104
20160401_AEA2159_LEBL_LEMD,2.066052964562,41.2771486086187,1220.0,1459535613
